Product Name,Price,Rating,Ratings Count,Reviews Count,Features,Price_Clean,Ratings_Count_Clean,Reviews_Count_Clean,Brand,Processor,RAM_GB,Storage_GB
Lenovo Chromebook Intel Pentium Quad Core N100 - (4 Gb/128 Gb Emmc Storage/Chrome Os) 14Ian8 Chromeboo...,"₹14,990",3.9,51,4,Intel Pentium Quad Core Processor | 4 GB LPDDR5 RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,14990.0,51,4,Lenovo,Other,4.0,4.0
"Hp Professional 14, Intel Core I5 13Th Gen 1334U Turbo Boost, Finger Print And Backlite Keyboard - (16...","₹57,810",4.5,26,6,Intel Core i5 Processor (13th Gen) | 16 GB DDR4X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | MS OFFICE | 1-Year(DOMESTIC),57810.0,26,6,Hp,Intel Core i5,16.0,16.0
Lenovo Ideapad Slim 5 Co-Pilot Next Gen Ai Pc Full Metal Snapdragon X Plus - (16 Gb/1 Tb Ssd/Windows 1...,"₹65,990",4.1,608,79,Snapdragon X Plus Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,65990.0,608,79,Lenovo,Other,16.0,16.0
Acer Aspire Lite Intel Core I3 12Th Gen 1215U - (16 Gb/512 Gb Ssd/Windows 11 Home) Al15-52 Thin And Li...,"₹33,990",4.1,980,76,Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,33990.0,980,76,Acer,Intel Core i3,16.0,16.0
Acer Chromebook Intel Celeron Dual Core N4500 - (8 Gb/64 Gb Emmc Storage/Chrome Os) Cb314-3H-C5Qe/ Cb3...,"₹15,990",3.8,646,48,Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,15990.0,646,48,Acer,Intel Celeron,8.0,8.0
"Asus Vivobook 14 (2025) With Office 2024 + M365 Basic*, Ai Pc, Backlit Keyboard, Intel Core Ultra 5 22...","₹63,990",4.4,170,15,"Intel Core Ultra 5 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), 
McAfee? 1 year, One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite warranty",63990.0,170,15,Asus,Other,16.0,16.0
Asus Chromebook Cx1 Intel Celeron Dual Core N4500 - (8 Gb/64 Gb Emmc Storage/Chrome Os) Cx1500Cka-Nj04...,"₹17,990",3.9,65,1,Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,17990.0,65,1,Asus,Intel Celeron,8.0,8.0
"Asus Vivobook S16 Oled (2025) With Backlit Keyboard, Metal Body*, Qualcomm Snapdragon X - (16 Gb/512 G...","₹65,990",4.5,815,59,"Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty",65990.0,815,59,Asus,Qualcomm Snapdragon,16.0,16.0
Dell 15 Amd Ryzen 7 Octa Core 7730U - (16 Gb/512 Gb Ssd/Windows 11 Home) Dc15255 Thin And Light Laptop,"₹50,990",3.9,9,0,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Onsite Hardware Service,50990.0,9,0,Dell,AMD Ryzen,16.0,16.0
Hp 15 (2025) Amd Ryzen 3 Quad Core 7320U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15 Thin And Light Laptop,"₹40,680",4.1,54,1,"AMD Ryzen 3 Quad Core Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year Onsite Warranty",40680.0,54,1,Hp,AMD Ryzen,16.0,16.0
Dell 15 Amd Ryzen 3 Quad Core 7320U - (8 Gb/512 Gb Ssd/Windows 11 Home) Inspiron 3535 / 15 Dc 15255 Th...,"₹39,990",4.3,"2,232",269,AMD Ryzen 3 Quad Core Processor | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 1 Year Onsite Hardware Service,39990.0,2232,269,Dell,AMD Ryzen,8.0,8.0
Asus Expertbook P1 High-Performance Processor Intel Core I5 13Th Gen 13420H - (32 Gb/512 Gb Ssd/Window...,"₹57,990",4.3,"4,217",326,"Intel Core i5 Processor (13th Gen) | 32 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty",57990.0,4217,326,Asus,Intel Core i5,32.0,32.0
Walker Intel Celeron Dual Core N4020 - (4 Gb/128 Gb Ssd/Windows 11 Home) Nu14A1 Thin And Light Laptop,"₹11,990",3.7,"1,614",206,Intel Celeron Dual Core Processor | 4 GB LPDDR4 RAM | Windows 11 Operating System | 128 GB SSD | 35.81 cm (14.1 Inch) Display | 1 Year Onsite Warranty,11990.0,1614,206,Other,Intel Celeron,4.0,4.0
"Asus Vivobook 15 (2025) With Touchscreen & Backlit Keyboard, Intel Core I3 13Th Gen 1315U - (8 Gb/512 ...","₹37,990",4.2,82,6,"Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Touchscreen Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",37990.0,82,6,Asus,Intel Core i3,8.0,8.0
Lenovo Ideapad Slim 5 Wuxga Oled Full Metal Body Intel Core I5 13Th Gen 13420H - (16 Gb/1 Tb Ssd/Windo...,"₹67,990",4.4,50,5,Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Carry-in Warranty,67990.0,50,5,Lenovo,Intel Core i5,16.0,16.0
Acer Aspire Lite Amd Ryzen 7 Octa Core 7730U - (16 Gb/1 Tb Ssd/Windows 11 Home) Al15-41 Thin And Light...,"₹47,990",4.1,504,42,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,47990.0,504,42,Acer,AMD Ryzen,16.0,16.0
Acer Aspire Intel Core I5 12Th Gen 12450H - (16 Gb/512 Gb Ssd/Windows 11 Home) Al15-52H Thin And Light...,"₹48,990",4.1,"2,272",198,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,48990.0,2272,198,Acer,Intel Core i5,16.0,16.0
Acer Aspire Lite Intel Core I5 12Th Gen 12450H - (16 Gb/1 Tb Ssd/Windows 11 Home) Al15-52H Thin And Li...,"₹49,990",4.1,"2,272",198,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite warranty,49990.0,2272,198,Acer,Intel Core i5,16.0,16.0
Gigabyte G Series Intel Core I7 13Th Gen - (16 Gb/512 Gb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia Gefo...,"₹1,59,000",4.5,70,11,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 2 Year,159000.0,70,11,Other,Intel Core i7,16.0,16.0
Lenovo Ideapad Slim 3 Backlit Keyboard With Mso'2024 Intel Core I5 13Th Gen 13420H - (24 Gb/1 Tb Ssd/W...,"₹62,990",4.4,81,3,Intel Core i5 Processor (13th Gen) | 24 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 38.86 cm (15.3 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty,62990.0,81,3,Lenovo,Intel Core i5,24.0,24.0
Asus Expertbook P1 Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) P1403Cva-S60343Ws ...,"₹40,990",4.3,"4,481",380,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty",40990.0,4481,380,Asus,Intel Core i3,8.0,8.0
Asus Vivobook Go 15 Amd Ryzen 5 Quad Core 7520U - (16 Gb/512 Gb Ssd/Windows 11 Home) E1504Fa-Nj5542Ws ...,"₹41,190",4.3,"1,067",53,AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Carry-in Warranty,41190.0,1067,53,Asus,AMD Ryzen,16.0,16.0
Dell Inspiron 3535 Amd Ryzen 5 Quad Core 7520U - (8 Gb/512 Gb Ssd/Windows 11 Home) Inspiron 3535 Thin ...,"₹42,199",3.0,4,0,AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,42199.0,4,0,Dell,AMD Ryzen,8.0,8.0
"Hp Omnibook 5 Backlit Keyboard & Mso'2024, Intel Core I5 13Th Gen 1334U - (16 Gb/512 Gb Ssd/Windows 11...","₹60,990",4.6,8,2,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Service,60990.0,8,2,Hp,Intel Core i5,16.0,16.0
Hp Victus Amd Ryzen 7 Hexa Core 7445Hs - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Geforc...,"₹81,990",4.2,158,5,AMD Ryzen 7 Hexa Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,81990.0,158,5,Hp,AMD Ryzen,16.0,16.0
Lenovo Ideapad Slim 3 Backlit Intel Core I5 12Th Gen 12450H - (16 Gb/512 Gb Ssd/Windows 11 Home) 15Iah...,"₹47,990",4.3,"1,205",80,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,47990.0,1205,80,Lenovo,Intel Core i5,16.0,16.0
Acer Swift Neo Oled Ai Pc Intel Core Ultra 5 115U - (16 Gb/512 Gb Ssd/Windows 11 Home) Sfn14-54H Thin ...,"₹56,990",4.1,"1,394",130,Intel Core Ultra 5 Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty,56990.0,1394,130,Acer,Other,16.0,16.0
Lenovo Ideapad Slim 3 Wuxga Ips Intel Core I5 13Th Gen 13420H - (16 Gb/512 Gb Ssd/Windows 11 Home) 15I...,"₹56,990",4.3,112,5,Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 38.86 cm (15.3 Inch) Display | Microsoft Office Home 2024 | 1 Year Carry-in Warranty,56990.0,112,5,Lenovo,Intel Core i5,16.0,16.0
"Hp 15 Laptop With Backlit Keyboard & Mso'2024, Amd Ryzen 7 Octa Core 7730U - (16 Gb/512 Gb Ssd/Windows...","₹52,990",4.5,30,5,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + 1 year M365 Basic | 1 Year Onsite Warranty,52990.0,30,5,Hp,AMD Ryzen,16.0,16.0
Acer Nitro V Amd Ryzen 5 Hexa Core 6600H - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Gefo...,"₹62,990",4.4,803,71,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year International Travelers Warranty (ITW),62990.0,803,71,Acer,AMD Ryzen,16.0,16.0
Lenovo Ideapad Slim 3 Intel Core I5 12Th Gen 12450H - (16 Gb/512 Gb Ssd/Windows 11 Home) 15Iah8 Thin A...,"₹52,490",4.1,54,4,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,52490.0,54,4,Lenovo,Intel Core i5,16.0,16.0
Colorful P15 Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia Ge...,"₹1,19,999",4.2,93,14,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 2 Years Domestic Warranty and 1 Year Battery Domestic Warranty,119999.0,93,14,Other,Intel Core i7,16.0,16.0
Samsung Galaxy Book5 Ai Metal Intel Core Ultra 7 255U - (16 Gb/512 Gb Ssd/Windows 11 Home) Np750Xhd Th...,"₹81,390",4.5,241,34,Intel Core Ultra 7 Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,81390.0,241,34,Samsung,Other,16.0,16.0
"Asus Vivobook 15 (2025) With Office 2024 + M365 Basic*, Amd Ryzen 7 Octa Core 7730U - (16 Gb/512 Gb Ss...","₹49,590",4.1,60,2,"AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",49590.0,60,2,Asus,AMD Ryzen,16.0,16.0
Apple Macbook Air M4 - (16 Gb/256 Gb Ssd/Macos Sequoia) Mc6T4Hn/A,"₹90,990",4.7,"2,268",155,"Apple M4 Processor | 16 GB Unified Memory RAM | Mac OS Operating System | 256 GB SSD | 34.54 cm (13.6 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather | 1 Year Limited Warranty",90990.0,2268,155,Apple,Other,16.0,16.0
Acer Predator Helios 16 Intel Core I7 14Th Gen 14700Hx - (16 Gb/1 Tb Ssd/Windows 11 Home/8 Gb Graphics...,"₹1,89,990",4.2,13,3,Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year International Travelers Warranty (ITW),189990.0,13,3,Acer,Intel Core i7,16.0,16.0
Lenovo Ideapad Slim 3 Amd Ryzen 5 Quad Core 7520U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15Amn8 Thin And...,"₹40,990",4.0,263,19,AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,40990.0,263,19,Lenovo,AMD Ryzen,16.0,16.0
Asus Tuf Gaming F16 (2025) With Office 2024 + M365 Basic* Intel Core I5 13Th Gen 13450Hx - (16 Gb/1 Tb...,"₹99,990",4.6,130,22,"Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months | 1 Year Onsite Warranty",99990.0,130,22,Asus,Intel Core i5,16.0,16.0
Acer Aspire 3 Intel Celeron Dual Core - (8 Gb/128 Gb Ssd/Windows 11 Home) A311-45 Thin And Light Lapto...,"₹21,774",3.8,"7,961",696,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 128 GB SSD | 29.46 cm (11.6 Inch) Display | 1 Year Warranty,21774.0,7961,696,Acer,Intel Celeron,8.0,8.0
Asus Expertbook P1 Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) P1503Cva-S70501Ws ...,"₹38,691",4.3,"4,481",380,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty",38691.0,4481,380,Asus,Intel Core i3,8.0,8.0
Acer Predator Helios Neo 16 Intel Core I7 14Th Gen 14700Hx - (16 Gb/1 Tb Ssd/Windows 11 Home/6 Gb Grap...,"₹1,42,999",4.4,543,55,Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Carry-in Warranty,142999.0,543,55,Acer,Intel Core i7,16.0,16.0
Apple Macbook Air M4 - (16 Gb/256 Gb Ssd/Macos Sequoia) Mw123Hn/A,"₹90,990",4.7,"2,268",155,"Apple M4 Processor | 16 GB Unified Memory RAM | Mac OS Operating System | 256 GB SSD | 34.54 cm (13.6 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather | 1 Year Limited Warranty",90990.0,2268,155,Apple,Other,16.0,16.0
"Asus Vivobook 15 (2025) With Office 2024 + M365 Basic*, Intel Core I3 13Th Gen 1315U - (16 Gb/512 Gb S...","₹38,990",4.3,0,0,"Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",38990.0,0,0,Asus,Intel Core i3,16.0,16.0
Dell Inspiron With Backlit Keyboard And Fingerprint Sensor Intel Core Ultra 5 125H - (16 Gb/512 Gb Ssd...,"₹1,01,613",4.3,53,2,"Intel Core Ultra 5 Processor | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Dell Power Manager, Support Assist | 1 Year Onsite Hardware Service",101613.0,53,2,Dell,Other,16.0,16.0
Dell Inspiron 15 Intel Core I5 13Th Gen 1334U - (8 Gb/512 Gb Ssd/Windows 11 Home) 3530 Thin And Light ...,"₹53,990",4.2,410,20,"Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager,Dell Support Assist) | 1 Year Onsite Hardware Service",53990.0,410,20,Dell,Intel Core i5,8.0,8.0
Motorola Motobook 60 Pro Full Metal Oled Ai Pc Intel Core Ultra 7 255 H - (32 Gb/1 Tb Ssd/Windows 11 H...,"₹82,990",4.5,91,14,Intel Core Ultra 7 Processor | 32 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home & Student 2024 | 1 Year Warranty,82990.0,91,14,Motorola,Other,32.0,32.0
Lenovo Loq Intel Core I5 13Th Gen 13450Hx - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Gef...,"₹92,990",4.4,512,39,Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,92990.0,512,39,Lenovo,Intel Core i5,16.0,16.0
Hp Intel Core I5 13Th Gen 1334U - (12 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd0575Tu Thin And Light Laptop,"₹54,990",4.2,"1,257",63,Intel Core i5 Processor (13th Gen) | 12 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty,54990.0,1257,63,Hp,Intel Core i5,12.0,12.0
"Asus Vivobook Go 15 (2025) With Office 2024 + M365 Basic*, Amd Ryzen 3 Quad Core 7320U - (16 Gb/512 Gb...","₹34,990",4.3,0,0,"AMD Ryzen 3 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year | 1 Year Onsite Warranty",34990.0,0,0,Asus,AMD Ryzen,16.0,16.0
"Asus Gaming V16 (2025) For Creator With Office 2024 + M365 Basic*, Ai Pc(I7 14Th Gen) Intel Core 7 240...","₹99,990",4.2,18,1,"Intel Core 7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",99990.0,18,1,Asus,Other,16.0,16.0
Dell G15 Intel Core I7 13Th Gen 13650Hx - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Gefor...,"₹1,07,390",4.1,30,2,"Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Alienware Command Center,Dell Support Assist) | 1 Year Basic Onsite Service after remote diagnosis with Hardware-Only Support",107390.0,30,2,Dell,Intel Core i7,16.0,16.0
Acer Aspire Lite Amd Ryzen 3 Quad Core 5300U - (8 Gb/512 Gb Ssd/Windows 11 Home) Al15-41 Thin And Ligh...,"₹31,990",4.1,"1,384",101,AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,31990.0,1384,101,Acer,AMD Ryzen,8.0,8.0
Acer Chromebook Intel Celeron Dual Core N4020 - (4 Gb/64 Gb Emmc Storage/Chrome Os) Cb314-1H Chromeboo...,"₹23,699",4.0,101,10,Intel Celeron Dual Core Processor | 4 GB LPDDR4 RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,23699.0,101,10,Acer,Intel Celeron,4.0,4.0
"Asus Vivobook 15 (2025) With Office 2024 + M365 Basic*, Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ss...","₹35,990",4.3,0,0,"Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",35990.0,0,0,Asus,Intel Core i3,8.0,8.0
Lenovo Ideapad Slim 5 Wuxga Ips Office 2024 Full Metal Body Amd Ryzen 7 Octa Core 7735Hs - (16 Gb/512 ...,"₹64,990",4.1,86,11,AMD Ryzen 7 Octa Core Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 33.78 cm (13.3 Inch) Display | 1 Year Onsite Warranty,64990.0,86,11,Lenovo,AMD Ryzen,16.0,16.0
Lenovo Ideapad Slim 5 Wuxga Oled Full Metal Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb Ssd/Windows ...,"₹99,790",4.3,59,8,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty,99790.0,59,8,Lenovo,Intel Core i7,16.0,16.0
Acer Swift Neo Oled Intel Core Ultra 5 115U - (16 Gb/1 Tb Ssd/Windows 11 Home) Sfn14-54H Thin And Ligh...,"₹57,990",4.1,570,45,Intel Core Ultra 5 Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty,57990.0,570,45,Acer,Other,16.0,16.0
Hp Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd0568Tu Thin And Light Laptop,"₹39,990",4.2,124,8,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty,39990.0,124,8,Hp,Intel Core i3,8.0,8.0
Lenovo Loq Intel Core I7 14Th Gen 14700Hx - (16 Gb/1 Tb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia Gefor...,"₹1,14,990",4.5,49,6,Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | Office Home & Student 2021 | 1Yr Warranty and 1 Yr Accidental Damage Protection,114990.0,49,6,Lenovo,Intel Core i7,16.0,16.0
